Ensembl_ID	TCGA-CC-A8HS-01A	TCGA-RC-A6M5-01A	TCGA-DD-A119-01A	TCGA-DD-A3A9-01A	TCGA-DD-A1EJ-01A	TCGA-BW-A5NP-01A	TCGA-DD-A4NA-01A	TCGA-DD-A1EK-01A
ERBB2	3.3823954	5.088782215	2.33842755	1.653041237	2.294035702	2.58138549	6.399557756	1.128322655
ERBB3	5.19572995	3.91856849	3.852650592	4.913860232	5.32724758	5.191830885	5.397816057	4.534608997
ERC1	1.679364912	1.728343637	0.877958222	0.954356361	1.160649034	1.523439017	1.682959994	1.889847597
ERCC1	3.270627328	2.795686626	3.04061206	4.001796905	3.099534529	3.54264101	3.179838889	2.50344419
ERCC2	3.289696122	1.65165731	2.054577273	2.108025685	2.758704068	2.672062293	1.324697749	2.320067399
ERCC3	3.149525096	1.899201356	1.335644089	2.31288069	2.586184558	2.612926729	3.00061282	1.817903186
ERCC4	0.597892314	0.533295078	0.435294954	0.350244636	0.796633713	0.303811126	1.247147621	0.856042554
ERCC5	3.155226688	1.489376203	2.226662004	1.816006354	2.170256199	2.633244685	1.481097455	1.616145818
ERCC6	0.594887611	0.440880939	0.251175465	0.285333306	0.550451316	0.676848045	0.738159812	0.360846723
ERCC6L	0.707163359	0.065940969	0.138194592	0.05634279	0.805950253	0.564592397	0.356260142	0.301997536
ERCC6L2	0.892074631	0.662078484	0.268827653	0.5077499	0.704619969	0.985672793	1.592723626	0.346705854
ERCC8	0.804185365	1.037507127	0.546057729	0.888790084	1.032042038	1.376267547	1.244955868	0.82798633
ERF	5.422389665	3.277309269	3.276118194	3.778073986	5.36627207	4.606617643	4.247140195	3.864863394
ERG	0.959614701	2.369310083	0.697338757	1.437910339	0.289820001	0.726414546	0.811447322	0.639200981
ERGIC1	3.293870552	4.80453202	3.789587598	3.477044169	5.000798881	3.970949539	3.326050713	4.661168783
ERGIC2	2.51603886	2.289388768	2.302887751	2.737281968	3.446394453	2.522006315	2.998686955	2.195867299
ERGIC3	4.77467874	4.666340658	5.153447223	5.725869863	5.575009818	5.29309872	4.848171842	4.511699442
ERH	5.143632202	4.651031037	5.856386642	5.473158049	5.844879903	6.396133324	5.438986687	5.019126887
ERI1	2.071819596	1.030359776	0.591412136	0.740110854	1.212988682	0.800303098	1.488443312	0.681027295
ERI2	2.070410191	0.889237877	1.210363138	1.257839157	1.757960282	1.333063397	2.016699252	1.066277094
ERI3	3.790616191	3.646399857	3.696261731	4.253558176	4.531804079	3.463986146	4.457594815	4.238803864
ERICH1	1.301825248	0.876678454	0.432500599	0.856664727	0.915051979	0.461060442	0.90766998	0.358226445
ERICH2	0.050477552	1.513328975	0.685529129	0.406360211	1.952541773	1.806101431	0.203869124	1.606282713
ERLEC1	4.867246537	3.841090251	3.7537493	4.900458258	5.417098132	5.212640414	5.881584691	4.259438009
ERLIN1	3.564307646	4.101455696	3.241038669	3.545829442	4.42062941	4.48939071	3.771502922	3.114752552
ERLIN2	3.287879908	3.39076297	1.473489046	1.602255814	2.590585206	1.867278835	3.854151141	2.281803876
ERMAP	1.934885629	1.428491529	1.021622826	0.87212542	1.840414701	1.363986627	3.56821521	1.628630974
ERMARD	2.75897379	1.91873845	2.08918499	2.656461326	1.923896733	1.690357213	1.676894151	1.29332118
ERMP1	2.71150006	2.207718119	1.686026694	2.177719298	3.247114	3.048132126	5.260187893	2.927244958
ERN1	2.046849359	2.25275119	1.367320496	1.581956632	1.976975762	1.998021654	3.556375535	1.395838781
ERP29	6.206517377	5.494211124	6.831478631	5.144345531	7.090007651	5.958127733	5.904319413	5.947739654
ERP44	4.552298604	4.063685318	3.837642618	3.864535794	4.289122761	4.909656148	4.319201065	3.57825492
ERRFI1	4.132864366	6.851163558	5.079263117	4.773449473	6.362664313	5.745337994	6.023989222	5.267295938
ERV3-1	0.74306474	1.142857681	0.142615126	0.356408712	0.830742278	0.791093667	0.701528319	1.964796101
ESAM	3.475230953	4.405601291	3.323099606	4.685862576	2.036266046	2.709972804	3.064617772	2.906638041
ESCO1	3.016181689	1.17366418	1.705181162	1.581392307	2.327645987	2.24280646	2.884159693	1.669402133
ESCO2	1.035255918	0.052989681	0.086649412	0.08399214	0.371458413	0.237877623	0.687926663	0.146267159
ESD	4.089715084	4.487235264	5.222779358	4.03573764	5.336669305	5.549412418	3.900791395	4.061472909
ESF1	3.496658936	2.054349567	2.477623369	1.541899357	3.473546414	3.972578486	2.690956992	2.066636507
ESM1	3.168056682	0.1362333	1.397590478	0.766669394	1.476784231	2.693526099	4.141325391	3.667459183
ESPL1	3.621657065	0.154482214	0.162540897	0.845331307	0.698114063	1.269466732	0.980213671	0.297023573
ESPN	4.972197761	2.819117797	4.582213005	5.006810966	3.895962578	3.772199815	2.540213877	5.18148774
ESR1	0.070727688	0.155800721	0.05504943	0.047503632	0.042416745	0.009424711	0.067901719	0.26647904
ESRP2	3.906405691	3.153205721	3.221818642	2.752090705	2.316969878	2.719814124	4.171611123	3.054249298
ESRRA	5.541298757	5.110147809	4.778284709	4.628363194	4.028231646	4.779966182	5.983211284	5.094659056
ESYT1	3.926423725	4.166706599	3.815705333	5.116591854	4.833766735	4.145213663	4.786471066	5.632801852
ESYT2	3.114034862	3.335883548	2.220953323	3.441191154	3.590792918	3.452450527	5.152011696	3.094393875
ETAA1	2.542301656	1.467489546	1.168626143	1.666768845	1.885045397	2.226393785	3.838855852	1.281175221
ETF1	3.67651129	4.347477023	4.33974645	3.829496913	4.624894541	4.406965337	4.848627863	3.809438152
ETFA	4.627765082	5.982536264	5.161587276	5.193602386	5.614515881	4.873780965	5.272092622	5.85483451
ETFB	5.159603602	4.928044708	6.507054572	6.816208331	5.473167918	5.370432788	4.737272797	4.901391665
ETFDH	2.834864527	3.624301462	2.644377776	2.129313329	4.868589622	2.52694809	3.696279467	4.50403432
ETHE1	3.172872659	3.970095739	4.490662522	4.364492459	4.619290542	3.09992756	2.756037449	4.438626036
ETNK1	4.124443981	2.851537008	2.150208795	1.783585661	2.228322132	3.083504959	3.435984994	3.085212308
ETNK2	5.080948877	3.814192692	5.673638325	1.277043216	3.01418617	2.286597326	0.394113997	4.450392623
ETNPPL	3.045147257	5.500224326	3.391324237	0.873569929	2.364015615	0.172712404	0.069669398	4.109505828
ETS1	2.367623283	4.035695363	1.984886525	2.911030553	1.2335194	1.935021887	3.349775689	2.241441779
ETS2	4.103389403	5.272321344	4.920221411	3.831726306	4.887988446	5.201950295	6.097155218	5.192722274
ETV1	0.446524219	1.398298937	0.11335272	0.15147602	1.314139204	0.176386629	1.92974768	1.773240021
ETV2	0.974235949	0.501649861	1.445879981	1.300906058	0.57769015	1.799996648	0.307288413	0.661753946
ETV3	2.643566813	1.463575545	1.261905797	1.525436642	1.662751919	2.3328815	2.135797822	1.416894809
ETV4	3.85181579	3.261152525	1.59308677	5.046795154	4.713709362	4.799848535	1.254534659	0.698130599
ETV5	2.088543866	1.59128173	1.346952411	2.20465934	3.483654468	2.81457294	1.610394111	2.512055854
ETV6	1.668042126	1.995225157	1.357886852	2.149303336	1.056504766	1.458054606	2.661071171	2.323325297
ETV7	1.554882548	0.50245751	0.879134003	0.614266186	0.149267505	0.284792286	1.136761998	0.365889246
EVA1A	1.88386471	3.429230461	4.847251962	2.714999593	3.976681377	4.275489467	0.3776196	4.921987173
EVA1B	2.081983039	2.613720849	3.059323696	3.477172226	2.845367283	2.060658253	2.00471796	1.798379149
EVA1C	0.528529101	3.555625887	0.612683345	1.212628332	0.087163748	0.288797377	3.198030421	0.217682579
EVI2A	0.732338214	0.85083638	0.829208322	0.943466351	1.67610028	0.551710444	1.949746173	1.15856787
EVI2B	1.045312568	1.037872946	1.280459091	1.321572602	2.084507467	0.981345848	2.308455893	1.739013136
EVI5	2.825176979	1.329867859	1.364460446	1.337887539	2.366189772	1.690527905	2.084267036	2.151747144
EVI5L	1.992027339	1.415422553	0.910765701	2.026914826	2.041314147	1.268286317	1.899716074	1.757578974
EVL	3.21086541	1.886024421	1.356697876	2.271781545	1.18077225	1.769225683	4.115834018	3.742947117
EWSR1	5.082607836	3.376896587	3.346955119	3.973683525	4.316400111	4.223826016	4.067420664	3.37233942
EXD2	1.183389021	1.533596519	1.123740866	0.903561775	1.412834397	1.738201822	3.027065495	1.411540507
EXD3	1.356288338	1.069931508	0.773572912	1.159340274	0.634723166	1.1402089	1.442403768	0.433137317
EXO1	2.396305909	0.084981709	0.303352514	0.676478675	1.507150998	1.467247855	1.151011804	0.598108101
EXO5	1.757397529	1.143023029	1.118046556	0.983062301	1.262361022	1.564961482	1.334755935	1.234365558
EXOC1	2.264888081	1.850911876	1.290460311	1.141915131	2.328807008	2.024028997	3.167944647	1.156168903
EXOC2	2.538538331	2.651583884	2.275220438	2.369621867	2.8439831	3.114636456	3.383387717	2.384263599
EXOC3	2.965957333	2.423123646	2.696530176	2.903837705	2.457513336	3.450277514	3.08613388	1.873009323
EXOC3L1	1.215013673	2.082292345	1.810206594	2.264729017	0.685927532	0.990610191	1.465185872	0.959509916
EXOC3L2	2.087581812	2.983270599	1.665532289	3.584350632	1.040730384	1.549092438	1.978285862	2.095645602
EXOC3L4	4.584906866	1.394291765	4.05633136	1.829180553	2.432424903	3.457460311	0.588125263	0.753484185
EXOC4	1.557895451	2.210128691	2.294688832	2.843198508	2.883905054	3.013210404	3.407323932	2.239470607
EXOC5	2.028664112	1.236238643	1.335360354	1.427419931	1.714710826	1.934134185	3.083168537	1.666435838
EXOC6	3.090730204	1.491878854	1.793906354	2.139572492	2.616760347	2.974510419	2.529921461	1.517092841
EXOC6B	1.532634024	1.134976828	0.566555542	0.788583521	1.171369048	1.484353213	2.211309436	0.71810971
EXOC7	2.687586871	1.884734813	1.010711928	2.593095682	2.885082054	2.099540724	3.101450564	1.984362395
EXOC8	2.131613236	1.90766957	2.070611297	2.077401041	1.734158143	2.406441291	2.711935691	2.009264829
EXOG	1.208602558	0.469622216	0.49156621	0.454386641	1.122551379	0.642432084	0.47272837	0.483527534
EXOSC1	2.933720327	2.353727414	2.823068953	3.53923423	2.924920031	3.512141468	2.501655736	2.058319313
EXOSC10	3.074801025	2.660398612	1.627080847	2.591416842	2.650713013	2.70696783	3.79337007	2.225525559
EXOSC2	3.036930305	1.446500271	1.721516686	1.751567557	2.406370363	2.522150904	1.921544926	1.09933902
EXOSC3	3.29372906	1.749736205	1.995328425	1.725490352	2.719104801	2.804584526	2.285278669	1.578013698
EXOSC4	3.943779214	3.74380255	6.493188263	4.524735582	4.392585875	5.007732305	2.783863623	3.844927892
EXOSC5	3.825153081	3.987863494	4.264367139	4.654103361	4.040306059	4.692245181	2.416944056	3.000670179
EXOSC6	2.6282826	2.29360003	2.707914953	2.396885461	2.37233378	2.237735867	2.625076217	2.367228463
EXOSC7	2.80097776	2.037969731	2.71719444	2.680172705	3.093334847	3.438495329	1.643135885	2.123315667
EXOSC8	3.008087431	1.402433524	2.275647747	1.917245857	2.589145606	3.40759063	2.449713748	0.853796009
EXOSC9	2.519389317	1.633578298	1.904284869	2.491969708	2.60278846	2.021594481	2.595090148	1.810701726
EXT1	4.039727019	2.948448727	3.811720959	3.121194289	3.561045472	3.905678062	3.917331719	3.652267586
EXT2	3.483615699	3.058313886	2.676058551	3.383567212	3.960284089	3.290903658	4.100078471	3.093802015
EXTL2	3.461835414	1.432188166	1.047083067	0.700177501	2.481824608	1.823327984	1.152398192	1.380434345
EXTL3	2.235302465	2.008456166	0.617033698	1.399684686	1.550669664	1.355853512	1.967875868	1.442465062
EYA3	2.209287539	1.70781292	1.149290068	1.265509641	1.473656864	1.687548266	2.236310339	1.392725476
EYS	0.055006636	0.699981563	0.168920472	0.073383651	0.109276989	0.106214958	0.280751882	0.102151279
EZH1	2.148275425	1.892947792	1.287650984	2.175116465	1.639752831	1.901303773	2.463122594	1.422622752
EZH2	3.42293484	0.64699501	0.768379834	1.448674539	2.043681682	2.536083997	2.191108328	0.925131613
EZR	5.065422268	5.892983569	3.983399954	5.884054633	2.284409457	3.346692076	6.861797264	4.194005263
F10	7.785271874	5.151541137	5.527924226	6.920580172	7.375168912	6.87813147	0.542884774	7.579363946
F11R	4.966177842	4.870536054	5.880393691	3.814676298	4.357117168	5.187915035	4.88971564	4.584793254
F12	5.421216955	6.482332817	6.029387807	6.239246158	7.054708797	6.530677751	0.671737482	7.575429313
F13A1	0.323037887	2.048427059	0.54201511	2.211541435	1.554075709	0.686587743	4.258466427	3.751766656
F2	8.82030938	8.211054272	9.404735929	9.987049718	9.600674677	8.181069661	2.368489319	9.130913151
F2R	2.520268409	3.909171164	2.585832288	5.03972619	1.665858671	1.982812167	3.580369458	1.617802399
F2RL1	0.767031637	3.344925035	1.808478	1.337812575	2.475531581	1.223269983	1.940048426	0.223756039
F3	1.66269464	3.144298602	0.966205743	0.682151868	0.929331641	0.798641276	1.77840318	0.229727388
F5	2.962654089	4.62762351	5.207524326	7.145693996	6.765905157	7.004469772	2.224295233	6.402450081
F7	7.073566641	4.116433566	3.463762502	4.782548144	6.44945271	6.083917602	3.980735188	6.066498309
F8	0.465540081	1.96167775	0.568696907	0.464498238	0.233511767	0.797516642	0.428204817	1.58705022
F8A1	3.010501626	2.43273281	2.565417322	3.006990618	2.342459121	1.310887532	2.377485704	3.198603574
FAAH	3.161563329	2.988995909	3.833399145	1.681210443	3.52001983	3.031336314	3.355283329	3.231684463
FAAH2	1.093652689	2.63816235	3.857869498	1.783507488	1.05680094	1.635033279	4.151486597	1.842663861
FABP3	1.261518475	1.08203426	3.242233162	2.986257716	2.713897648	1.080245421	2.165195654	2.242237753
FABP5	2.41344174	1.618751195	1.16973719	1.919282824	3.091374647	1.758130161	0.882261517	1.96816611
FADD	2.158343714	1.885476504	2.109783046	2.554280805	2.224898623	2.167826155	2.581287801	2.215834894
FADS1	4.022553687	1.405855792	2.302403991	2.613081585	4.984547453	2.76545563	3.258952367	4.349980032
FADS2	5.560918859	0.747757678	2.815802967	3.293026037	5.960108877	3.056091636	3.115652053	5.65780406
FADS3	2.322536219	2.020923979	1.684361632	2.284731194	1.528479768	1.92412796	3.01476141	2.814902775
FAF1	2.811790835	2.300542245	2.312769669	2.432130431	3.065659569	2.73172649	3.157301804	3.060325838
FAF2	3.032334727	3.166968684	2.693271873	2.638114252	3.356887207	3.458744996	4.070574435	2.783680383
FAH	3.199086406	4.601381391	4.992128271	4.818278567	4.711720834	3.791483391	0.867109182	4.661108563
FAHD1	3.938302948	4.700343889	4.132153729	3.980373787	4.692010973	3.512360122	4.576942518	4.962506084
FAHD2A	3.351353571	2.96822672	2.485749298	2.291713121	2.115203682	2.216832845	2.078526584	2.691646553
FAHD2B	1.90974519	1.265217451	1.288067863	1.754859276	0.15798755	1.666493826	0.924346315	0.825649041
FAIM	1.865322346	1.39975883	1.305905561	1.834419665	1.460585238	2.403484919	2.128876767	0.834681938
FAM102A	3.333825821	3.540332714	1.846008768	3.319869848	3.541784374	3.590264421	5.962982228	2.463915431
FAM102B	1.061150809	1.091598623	0.502015385	0.679407506	1.21977744	0.945757506	1.495468985	0.517992922
FAM104A	2.412702964	1.529429796	1.565461141	2.10595802	2.372334201	1.829354174	2.707813463	1.659868166
FAM104B	1.462324228	1.855878123	2.194350516	2.212236433	2.509553275	2.57563957	1.867950803	1.649454776
FAM107A	0.357865867	2.94163673	0.563163025	0.930860997	0.228204875	0.755557283	0.228279476	1.012234884
FAM107B	3.512863037	3.557835598	2.943038906	4.165865187	3.766868602	3.618904413	5.165932461	3.815233422
FAM110A	1.937457172	0.894818557	1.396065548	1.601817349	1.195497074	1.133899398	1.372118441	2.068624698
FAM110B	2.365102218	0.472471628	1.014816139	0.5474431	1.095457206	2.03216071	1.237727248	1.595640457
FAM111A	3.455825438	1.223374776	0.847932159	0.857846461	1.529785481	0.450126724	2.656676924	1.334435754
FAM111B	2.722625058	0.155482102	0.284117822	0.437557167	1.332525262	1.38115353	1.577050859	0.737079859
FAM114A1	3.514742217	3.790165491	2.77618488	4.230295022	3.384592629	3.471628622	2.878209278	3.337866807
FAM114A2	1.156904124	1.916912645	2.131054287	1.476667776	1.732137491	1.851020916	2.136270227	1.738462321
FAM117A	3.700435326	2.00733502	1.486061348	1.548734374	2.675195424	2.07182384	1.11452719	2.077902477
FAM117B	1.827414921	0.8288905	0.780401193	1.424396724	1.141662433	1.938203325	2.260479058	0.582482822
FAM118A	2.705806437	1.550251668	0.79762754	1.90008375	2.154944392	1.926391437	1.514749934	0.846685477
FAM118B	2.068290691	1.337241739	1.068939494	1.699652997	2.134194096	1.701720427	2.288389298	1.71891317
FAM120A	4.681390649	4.129581802	4.391759959	3.807750678	4.463726198	4.789152337	5.221054608	4.156881944
FAM120AOS	3.937756748	2.222237956	2.508810259	3.288821183	3.129468644	3.693111794	3.533250986	2.44299076
FAM120B	2.542847775	2.446315504	1.107784196	2.41743005	2.065039478	1.812620189	2.150777867	1.217133178
FAM120C	0.602210931	0.556834249	0.630812988	0.444120118	1.126584869	0.584451784	0.833248544	0.504845356
FAM124A	0.09794564	0.365276189	0.109822109	0.171748956	0.067371532	0.100267802	0.138450448	0.107785753
FAM126A	1.478160903	1.068984515	0.461481434	0.335963932	0.293049198	0.651216849	0.686187027	0.608639386
FAM126B	0.979865208	0.450425916	0.57061966	0.974533268	0.721882726	1.358829546	2.069491603	0.824659249
FAM131A	1.544565913	0.948972923	1.09680914	1.472510136	1.758520788	1.160198159	2.054059124	0.847054352
FAM133B	1.73383571	0.747660071	0.59261942	0.577021153	1.073612721	1.751151938	2.210010785	0.47157425
FAM135A	0.384236305	0.471930416	0.37508222	0.343432082	0.750138832	0.758498146	2.400015654	1.13354083
FAM136A	4.711515554	2.453344447	2.981960896	4.069586007	4.66165669	4.430477733	3.975687553	3.019047806
FAM13A	0.262053865	0.919151675	0.286799492	0.127056741	0.699407674	0.2873035	0.652196606	1.720760004
FAM13B	1.993883876	1.127832019	0.642614136	0.90640944	1.621121345	1.75370041	2.663471418	1.077768035
FAM149A	1.777336408	1.294670271	0.818585077	2.178401257	0.96475358	1.561468228	2.644231761	2.066370711
FAM149B1	3.112988162	1.668371805	1.419824237	2.138914512	2.273679796	3.038665027	2.501569278	1.599400022
FAM151B	0.058385571	0.29541255	0.248707213	0.116171291	0.162092232	0.291726807	0.422617832	0.331630567
FAM161A	1.419373104	0.256165777	0.265274097	0.041181418	1.132203695	0.805994067	0.318043697	0.409761847
FAM161B	0.429831423	0.450383944	0.337905072	0.801879651	0.635302141	1.163655406	1.23681591	0.659533898
FAM162A	3.384706495	3.804876372	5.182684473	4.666117059	3.747399207	4.189677695	3.910770432	3.994606741
FAM167B	2.09405911	3.752648905	2.394329551	3.826167508	1.1275633	2.142910157	1.625562157	2.396930735
FAM168A	3.089931318	2.578925427	1.816060536	1.77585885	2.687237332	3.100510076	4.007161431	2.372323541
FAM168B	4.80020073	3.915571583	2.803886224	4.052891936	4.454214375	4.765246176	5.328917922	3.553318147
FAM169A	0.18556315	0.070867626	0.045408327	0.06695629	1.120887292	0.965806879	0.05274048	0.22076608
FAM171A1	3.537398446	2.698185974	2.223329468	4.127130217	4.177620299	4.754912384	2.51228741	0.603914919
FAM171A2	0.647070823	0.455762599	0.126443491	0.62133212	0.621629634	0.123698939	0.400523658	0.144389972
FAM172A	0.862909576	1.402689506	1.296473577	1.839599967	1.335514969	2.139713584	2.534121628	0.987895911
FAM174A	2.589179335	3.306252523	3.688091239	3.431446141	3.56707767	3.453455136	3.426734915	3.340401295
FAM174B	2.606813566	1.369853557	2.19153461	1.441884176	0.241939063	1.014660707	2.173186097	1.363491408
FAM177A1	1.660707121	2.001833595	3.347653335	2.130480806	2.640013221	2.043859901	3.616133733	2.837287286
FAM184A	1.148495615	0.440068586	0.360520474	0.191833478	0.299743824	0.026225564	0.338697414	0.879857759
FAM185A	1.686712419	1.02130673	1.119137563	0.961511506	1.367615746	1.498990551	1.60043535	1.076153584
